Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Entry Year,Crop Type,Year,Production Value (Tonnes),Production Value Flag,Yield Value (100 g/ha),Yield Value Flag,Yield Difference,Production Difference
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1977,230000,E,9200,E,-800,-20000
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1978,200000,E,8000,E,-1200,-30000
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1979,144417,A,5469,E,-2531,-55583
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1980,200000,E,6667,E,1198,55583
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1981,200000,E,6667,E,0,0
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1982,190000,E,5429,E,-1238,-10000
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1983,200000,E,5714,E,285,10000
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1984,220000,E,5789,E,75,20000
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1985,250000,E,6579,E,790,30000
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1986,267000,X,6675,E,96,17000
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1987,200000,E,6667,E,-8,-67000
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1988,137000,X,4567,E,-2100,-63000
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1989,172000,E,4300,E,-267,35000
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1990,175060,A,4329,E,29,3060
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1991,154892,A,3356,A,-973,-20168
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1992,70409,A,1689,A,-1667,-84483
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1993,142568,A,4130,A,2441,72159
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1994,169528,A,4423,A,293,26960
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1995,243000,A,5648,A,1225,73472
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1996,249000,A,5698,E,50,6000
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1997,262491,A,5802,A,104,13491
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1998,318000,A,6625,A,823,55509
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,1999,250000,E,5869,E,-756,-68000
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2000,193112,A,5798,A,-71,-56888
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2001,175000,E,5738,E,-60,-18112
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2002,138318,A,3954,A,-1784,-36682
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2003,190774,A,5781,E,1827,52456
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2004,152910,A,5663,E,-118,-37864
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2005,114534,A,2980,A,-2683,-38376
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2006,201759,A,4961,A,1981,87225
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2007,166872,A,4314,A,-647,-34887
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2008,126195,A,3291,A,-1023,-40677
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2009,384000,X,6224,E,2933,257805
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2010,388596,A,6089,A,-135,4596
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2011,409745,A,6412,E,323,21149
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2012,139262,A,4532,A,-1880,-270483
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2013,132077,A,3572,A,-960,-7185
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2014,155164,A,5254,A,1682,23087
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2015,82479,A,4178,A,-1076,-72685
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2016,115000,A,4475,A,297,32521
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2017,110000,A,4583,A,108,-5000
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2018,148130,A,6727,A,2144,38130
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2019,158192,A,6902,A,175,10062
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2020,142002,A,5408,A,-1494,-16190
144,508,Mozambique,83,114,Sorghum,0,Cereal Grains,2021,160000,X,6400,E,992,17998
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1961,125000,A,59524,I,0,0
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1962,134000,A,60001,E,477,9000
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1963,209000,A,44934,E,-15067,75000
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1964,174000,A,120265,E,75331,-35000
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1965,178000,A,120205,E,-60,4000
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1966,198100,A,100051,E,-20154,20100
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1967,230000,A,100000,E,-51,31900
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1968,233300,A,89731,E,-10269,3300
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1969,282500,A,100000,E,10269,49200
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1970,344636,A,120028,E,20028,62136
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1971,371988,A,120000,E,-28,27352
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1972,350376,A,120000,E,0,-21612
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1973,363480,A,122207,E,2207,13104
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1974,360256,A,125228,E,3021,-3224
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1975,394460,A,123138,E,-2090,34204
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1976,415411,A,119777,E,-3361,20951
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1977,444326,A,119823,E,46,28915
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1978,373044,A,93556,E,-26267,-71282
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1979,654360,A,164000,E,70444,281316
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1980,542100,A,119143,E,-44857,-112260
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1981,536859,A,119816,E,673,-5241
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1982,592679,A,129434,E,9618,55820
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1983,500510,A,110002,E,-19432,-92169
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1984,523800,A,105181,E,-4821,23290
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1985,578510,A,103992,E,-1189,54710
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1986,469560,A,95458,E,-8534,-108950
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1987,483330,A,93905,E,-1553,13770
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1988,346100,A,49443,I,-44462,-137230
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1989,310500,A,44357,I,-5086,-35600
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1990,265190,A,20126,E,-24231,-45310
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1991,396000,A,26400,E,6274,130810
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1992,261000,A,26100,E,-300,-135000
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1993,291000,A,24250,E,-1850,30000
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1994,212000,A,11778,E,-12472,-79000
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1995,148000,A,24667,E,12889,-64000
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1996,220638,A,27580,E,2913,72638
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1997,202994,A,24699,A,-2881,-17644
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1998,188182,A,24659,A,-40,-14812
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,1999,316934,A,26747,A,2088,128752
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2000,820992,A,68153,A,41406,504058
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2001,788910,A,57907,A,-10246,-32082
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2002,1031077,A,79036,A,21129,242167
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2003,1003078,A,74775,A,-4261,-27999
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2004,765748,A,57198,A,-17577,-237330
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2005,781639,A,67561,A,10363,15891
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2006,765198,A,64378,A,-3183,-16441
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2007,779414,A,54550,A,-9828,14216
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2008,681800,E,48700,E,-5850,-97614
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2009,819700,E,68308,E,19608,137900
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2010,977200,E,139600,E,71292,157500
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2011,979000,E,139857,E,257,1800
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2012,970000,E,138571,E,-1286,-9000
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2013,948100,E,135443,E,-3128,-21900
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2014,900227,A,130748,E,-4695,-47873
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2015,924651,A,111517,E,-19231,24424
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2016,930220,A,101236,E,-10281,5569
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2017,1041986.2,A,86832,E,-14404,111766.2
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2018,1127199.78,A,57889,A,-28943,85213.58
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2019,1181825.24,A,60564,A,2675,54625.46
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2020,1279581.83,A,66591,A,6027,97756.59
184,646,Rwanda,125,1520.01,"Cassava, fresh",0,Roots,2021,1319875,A,146456,A,79865,40293.17
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1961,28434,A,7483,I,0,0
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1962,68744,A,11755,E,4272,40310
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1963,7700,A,20000,E,8245,-61044
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1964,21311,A,8826,E,-11174,13611
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1965,43998,A,19000,E,10174,22687
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1966,48900,A,10000,E,-9000,4902
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1967,53200,A,10000,E,0,4300
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1968,42800,A,10000,E,0,-10400
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1969,41300,A,10000,E,0,-1500
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1970,64062,A,12000,E,2000,22762
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1971,56388,A,10348,E,-1652,-7674
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1972,49917,A,10000,E,-348,-6471
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1973,54755,A,9907,E,-93,4838
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1974,63696,A,10181,E,274,8941
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1975,67457,A,10751,E,570,3761
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1976,70627,A,10798,E,47,3170
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1977,77166,A,11018,E,220,6539
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1978,75635,A,11210,E,192,-1531
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1979,83348,A,10719,E,-491,7713
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1980,85059,A,11847,E,1128,1711
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1981,84800,A,12328,E,481,-259
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1982,91956,A,11606,E,-722,7156
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1983,110300,A,12916,E,1310,18344
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1984,101900,A,11988,E,-928,-8400
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1985,99452,A,12182,E,194,-2448
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1986,89590,A,11305,E,-877,-9862
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1987,90665,A,14839,E,3534,1075
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1988,135000,A,18000,X,3161,44335
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1989,95000,A,11875,X,-6125,-40000
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1990,101000,A,10252,E,-1623,6000
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1991,104000,A,11556,E,1304,3000
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1992,98000,A,12250,E,694,-6000
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1993,87000,A,17400,E,5150,-11000
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1994,67000,A,16750,E,-650,-20000
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1995,56000,A,11200,E,-5550,-11000
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1996,66595,A,11099,E,-101,10595
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1997,83427,A,10908,A,-191,16832
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1998,58618,A,8231,A,-2677,-24809
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,1999,54912,A,7556,A,-675,-3706
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2000,62501,A,7018,A,-538,7589
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2001,80979,A,7671,A,653,18478
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2002,91686,A,8763,A,1092,10707
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2003,78886,A,7672,A,-1091,-12800
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2004,88209,A,7670,E,-2,9323
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2005,97251,A,8889,A,1219,9042
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2006,96662,A,8531,A,-358,-589
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2007,101659,A,7201,A,-1330,4997
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2008,166853,A,11515,A,4314,65194
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2009,286946,A,19503,A,7988,120093
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2010,432404,A,23416,A,3913,145458
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2011,525679,A,23529,A,113,93275
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2012,573038,A,22587,A,-942,47359
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2013,667833,A,22845,A,258,94795
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2014,583096,A,25009,A,2164,-84737
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2015,370140,A,15313,A,-9696,-212956
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2016,374266.77,A,15748,A,435,4126.77
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2017,358417.19,A,12050,A,-3698,-15849.58
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2018,424203.68,A,14315,A,2265,65786.49
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2019,421218.19,A,14610,A,295,-2985.49
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2020,448632.58,A,15237,A,627,27414.39
184,646,Rwanda,56,112,Maize (corn),0,Cereal Grains,2021,482682,A,15216,A,-21,34049.42
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1970,1360,A,18994,E,0,0
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1971,1477,A,21721,E,2727,117
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1972,1638,A,26000,E,4279,161
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1973,2508,A,34216,E,8216,870
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1974,2229,A,22885,E,-11331,-279
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1975,2583,A,24789,E,1904,354
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1976,2668,A,24935,E,146,85
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1977,3265,A,26437,E,1502,597
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1978,3288,A,25080,E,-1357,23
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1979,3494,A,27318,E,2238,206
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1980,4430,A,33134,E,5816,936
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1981,5757,A,34411,E,1277,1327
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1982,5586,A,34934,E,523,-171
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1983,7153,A,28612,I,-6322,1567
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1984,7919,A,29549,E,937,766
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1985,4000,A,16000,I,-13549,-3919
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1986,8440,A,23444,E,7444,4440
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1987,6116,A,21090,I,-2354,-2324
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1988,6892,A,21051,E,-39,776
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1989,8100,A,26231,E,5180,1208
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1990,9305,A,13652,E,-12579,1205
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1991,16400,A,24118,E,10466,7095
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1992,16100,A,24030,E,-88,-300
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1993,13200,A,26400,E,2370,-2900
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1994,4500,A,26471,E,71,-8700
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1995,2300,A,36508,A,10037,-2200
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1996,6596,A,32980,E,-3528,4296
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1997,9805,A,30328,A,-2652,3209
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1998,7935,A,19148,A,-11180,-1870
184,646,Rwanda,27,113,Rice,0,Cereal Grains,1999,8919,A,18132,A,-1016,984
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2000,11654,A,27318,A,9186,2735
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2001,15610,A,30668,A,3350,3956
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2002,20976,A,32658,A,1990,5366
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2003,27891,A,36665,A,4007,6915
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2004,46191,A,37964,A,1299,18300
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2005,62194,A,44673,A,6709,16003
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2006,62932,A,44843,A,170,738
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2007,62000,A,41320,A,-3523,-932
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2008,82000,A,44432,A,3112,20000
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2009,81081,A,56178,A,11746,-919
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2010,67253,A,51833,A,-4345,-13828
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2011,80541,A,55195,A,3362,13288
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2012,84079,A,57193,A,1998,3538
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2013,93746,A,53362,A,-3831,9667
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2014,72723,A,30594,A,-22768,-21023
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2015,97435,A,32259,A,1665,24712
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2016,110544.42,A,33067,A,808,13109.42
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2017,108958.15,A,34499,A,1432,-1586.27
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2018,113880.46,A,34741,A,242,4922.31
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2019,131576.89,A,39998,A,5257,17696.43
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2020,116504.47,A,39381,A,-617,-15072.42
184,646,Rwanda,27,113,Rice,0,Cereal Grains,2021,131758,A,41596,A,2215,15253.53
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1961,100525,A,8959,I,0,0
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1962,167769,A,15001,E,6042,67244
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1963,126959,A,14593,I,-408,-40810
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1964,147231,A,15084,E,491,20272
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1965,130000,A,13868,E,-1216,-17231
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1966,143900,A,11069,E,-2799,13900
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1967,145200,A,11000,E,-69,1300
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1968,122550,A,9500,E,-1500,-22650
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1969,125800,A,10000,E,500,3250
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1970,156020,A,11000,E,1000,30220
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1971,140435,A,11000,E,0,-15585
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1972,144086,A,11000,E,0,3651
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1973,141585,A,10799,E,-201,-2501
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1974,121128,A,9012,E,-1787,-20457
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1975,144321,A,10869,E,1857,23193
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1976,154887,A,11206,E,337,10566
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1977,163776,A,11268,E,62,8889
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1978,182913,A,11288,E,20,19137
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1979,162502,A,11023,E,-265,-20411
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1980,178900,A,12372,E,1349,16398
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1981,192583,A,10489,E,-1883,13683
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1982,214130,A,12079,E,1590,21547
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1983,188500,A,10796,E,-1283,-25630
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1984,182600,A,9881,E,-915,-5900
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1985,227549,A,12350,E,2469,44949
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1986,193197,A,12904,E,554,-34352
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1987,188270,A,12100,E,-804,-4927
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1988,140600,A,9257,E,-2843,-47670
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1989,147000,A,11103,E,1846,6400
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1990,142603,A,10688,E,-415,-4397
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1991,205000,A,12813,E,2125,62397
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1992,112600,A,7507,E,-5306,-92400
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1993,128100,A,12810,E,5303,15500
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1994,54800,A,6850,E,-5960,-73300
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1995,77300,A,11521,A,4671,22500
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1996,102076,A,13610,E,2089,24776
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1997,122204,A,11222,A,-2388,20128
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1998,120533,A,10514,A,-708,-1671
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,1999,107566,A,8322,A,-2192,-12967
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2000,155106,A,8904,A,582,47540
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2001,175904,A,9486,A,582,20798
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2002,184351,A,10730,A,1244,8447
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2003,171587,A,9544,A,-1186,-12764
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2004,163772,A,9134,A,-410,-7815
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2005,227927,A,11586,A,2452,64155
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2006,187380,A,11003,A,-583,-40547
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2007,164000,A,10103,A,-900,-23380
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2008,144000,A,10055,A,-48,-20000
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2009,174553,A,11928,A,1873,30553
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2010,161229,A,12088,A,160,-13324
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2011,151754,A,12714,A,626,-9475
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2012,138695,A,14277,A,1563,-13059
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2013,157492,A,14433,A,156,18797
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2014,140578,A,10244,A,-4189,-16914
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2015,133295,A,9680,A,-564,-7283
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2016,163832.32,A,9881,A,201,30537.32
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2017,151446.99,A,10555,A,674,-12385.33
184,646,Rwanda,83,114,Sorghum,0,Cereal Grains,2018,154691.3,A,10732,A,177,3244.31
